parsol,wtssall,year,Age,Marital_Status,Kids,Income,Education,Subj_class,Ideology,PolParty,RedBluePres,Religion,ChurchAttendance,ReligiousStrength,Gender,Race,Work_Status,Decade,Census_Region
0,1.1156,2002,"(35,50]",Never Married,1,Missing_Inc,College,Middle Class,Moderate,,Republican President,Protestant,Weekly,Strong,Female,Non White,Employed,00’s,South
0,1.1156,2002,"[18,35]",Married,1,Quint4,High School,Working Class,Moderate,Democrat,Republican President,Protestant,Rarely,Not Strong,Female,Non White,Employed,00’s,South
1,1.1156,2002,"(35,50]",Married,3,Missing_Inc,High School,Working Class,Moderate,Democrat,Republican President,Protestant,Weekly,Strong,Female,Non White,Employed,00’s,South
0,1.1156,2002,"(35,50]",Married,0,Quint4,High School,Working Class,Moderate,Republican,Republican President,Protestant,Sometimes,Strong,Female,White,Employed,00’s,MidWest
0,1.1156,2002,"(35,50]",Married,2,Quint2,High School,Working Class,Liberal,Republican,Republican President,Protestant,Sometimes,Strong,Female,White,Employed,00’s,MidWest
0,1.1156,2002,"(35,50]",Married,1,Quint4,High School,Middle Class,Moderate,Democrat,Republican President,Protestant,Sometimes,Not Strong,Male,White,Employed,00’s,MidWest
1,0.5578,2002,"(35,50]",Divorce/Sep,1,Quint3,High School,Working Class,Conservative,Democrat,Republican President,Catholic,Weekly,Strong,Female,White,Unemployed,00’s,South
1,0.5578,2002,65+,Widowed,2,Quint2,High School,Middle Class,Moderate,Democrat,Republican President,Protestant,Sometimes,Not Strong,Male,Non White,Employed,00’s,South
0,0.5578,2002,65+,Widowed,4+,Bottom 20%,High School,Middle Class,Conservative,Democrat,Republican President,Protestant,Rarely,Somewhat Strong,Female,White,Other,00’s,South
1,0.5578,2002,"(35,50]",Married,2,Top 20%,College,Middle Class,Moderate,Democrat,Republican President,Catholic,Sometimes,Not Strong,Female,White,Other,00’s,West
1,2.2311,2002,"[18,35]",Never Married,0,Top 20%,High School,Working Class,Moderate,Other,Republican President,Catholic,Rarely,Not Strong,Male,White,Employed,00’s,West
1,1.1156,2002,"(35,50]",Married,2,Top 20%,High School,Working Class,Moderate,Other,Republican President,Other,Rarely,Not Strong,Female,White,Employed,00’s,West
0,0.5578,2002,"[18,35]",Never Married,0,Quint2,Graduate,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Female,White,Employed,00’s,MidWest
0,0.5578,2002,"(35,50]",Never Married,3,Quint2,High School,Working Class,Conservative,Democrat,Republican President,Protestant,Sometimes,Not Strong,Female,Non White,Other,00’s,MidWest
0,0.5578,2002,"(50,65]",Divorce/Sep,3,Quint4,Graduate,Middle Class,Conservative,Other,Republican President,Protestant,Sometimes,Not Strong,Male,White,Employed,00’s,MidWest
0,0.5578,2002,"[18,35]",Never Married,0,Quint2,High School,Working Class,Conservative,Republican,Republican President,Other,Sometimes,Somewhat Strong,Female,Non White,Employed,00’s,East
1,0.5578,2002,"(35,50]",Never Married,3,Quint3,L/T High School,Working Class,Moderate,Democrat,Republican President,Other,Sometimes,Not Strong,Male,Non White,Employed,00’s,East
1,1.1156,2002,65+,Never Married,0,Missing_Inc,L/T High School,Working Class,Moderate,,Republican President,Catholic,Rarely,Not Strong,Male,White,Other,00’s,East
0,0.5578,2002,"[18,35]",Divorce/Sep,3,Missing_Inc,L/T High School,Working Class,Moderate,Other,Republican President,Catholic,Sometimes,Strong,Female,White,Employed,00’s,East
0,0.5578,2002,"[18,35]",Never Married,2,Missing_Inc,High School,Working Class,Moderate,Republican,Republican President,Catholic,Weekly,Strong,Female,White,Employed,00’s,East
1,1.1156,2002,65+,Married,1,Quint4,High School,Middle Class,Moderate,Democrat,Republican President,Protestant,Weekly,Somewhat Strong,Female,White,Other,00’s,West
0,1.1156,2002,65+,Married,0,Quint4,L/T High School,Middle Class,Conservative,Republican,Republican President,Protestant,Sometimes,Not Strong,Male,White,Other,00’s,MidWest
1,1.1156,2002,"[18,35]",Married,0,Top 20%,Graduate,Middle Class,Liberal,Democrat,Republican President,Catholic,Sometimes,Not Strong,Male,White,Employed,00’s,West
1,0.5578,2002,"[18,35]",Divorce/Sep,2,Quint2,High School,Working Class,Moderate,Other,Republican President,Protestant,Weekly,Strong,Female,White,Other,00’s,MidWest
0,0.5578,2002,65+,Widowed,4+,Bottom 20%,L/T High School,Middle Class,Moderate,Other,Republican President,Catholic,Sometimes,Somewhat Strong,Female,White,Other,00’s,MidWest
0,1.1156,2002,"[18,35]",Never Married,1,Bottom 20%,High School,Middle Class,Conservative,Republican,Republican President,Protestant,Sometimes,Not Strong,Female,White,Other,00’s,South
0,1.6734,2002,"(35,50]",Married,3,Quint4,L/T High School,Working Class,Moderate,Democrat,Republican President,Protestant,Rarely,Not Strong,Female,White,Employed,00’s,South
0,1.1156,2002,"(50,65]",Divorce/Sep,2,Quint3,High School,Middle Class,Moderate,Democrat,Republican President,Protestant,Rarely,Not Strong,Female,White,Employed,00’s,West
1,1.1156,2002,"(50,65]",Married,2,Quint4,High School,Middle Class,Conservative,Republican,Republican President,Other,Rarely,Not Strong,Male,White,Employed,00’s,MidWest
0,1.1156,2002,"(35,50]",Married,2,Quint3,College,Middle Class,Conservative,Republican,Republican President,Protestant,Weekly,Strong,Male,White,Employed,00’s,MidWest
0,1.1156,2002,65+,Widowed,4+,Bottom 20%,High School,Working Class,Liberal,Democrat,Republican President,Catholic,Sometimes,Strong,Male,White,Other,00’s,South
0,0.5578,2002,"(50,65]",Never Married,0,Quint2,High School,Working Class,Moderate,Democrat,Republican President,Catholic,Rarely,Strong,Male,White,Employed,00’s,East
0,1.1156,2002,"(35,50]",Married,2,Top 20%,College,Working Class,Conservative,Republican,Republican President,Protestant,Weekly,Strong,Male,White,Employed,00’s,MidWest
1,1.1156,2002,"(35,50]",Married,0,Quint4,High School,Middle Class,Conservative,Republican,Republican President,Other,Rarely,Not Strong,Male,White,Employed,00’s,South
0,1.1156,2002,"(35,50]",Married,1,Top 20%,Graduate,Middle Class,Moderate,Democrat,Republican President,Protestant,Rarely,Not Strong,Female,White,Employed,00’s,West
0,1.1156,2002,65+,Married,4+,Quint4,College,Middle Class,Liberal,Democrat,Republican President,Protestant,Weekly,Strong,Male,White,Other,00’s,West
0,0.5578,2002,65+,Widowed,2,Quint2,High School,Working Class,Conservative,Republican,Republican President,Protestant,Weekly,Strong,Female,White,Other,00’s,South
1,0.5578,2002,65+,Widowed,3,Quint4,College,Middle Class,Liberal,Democrat,Republican President,Catholic,Rarely,Not Strong,Female,White,Other,00’s,South
0,1.1156,2002,65+,Widowed,3,Bottom 20%,L/T High School,Working Class,Conservative,Republican,Republican President,Protestant,Weekly,Strong,Female,White,Other,00’s,South
0,1.1156,2002,"[18,35]",Married,2,Missing_Inc,College,Working Class,Moderate,Other,Republican President,Catholic,Sometimes,Not Strong,Male,White,Employed,00’s,East
1,1.1156,2002,"(35,50]",Married,2,Top 20%,College,Middle Class,Conservative,Republican,Republican President,Catholic,Sometimes,Not Strong,Female,White,Employed,00’s,East
0,1.1156,2002,"(35,50]",Married,0,Quint4,College,Middle Class,Liberal,Republican,Republican President,Other,Sometimes,Somewhat Strong,Male,White,Employed,00’s,East
1,0.5578,2002,"(35,50]",Never Married,0,Quint2,High School,Working Class,Liberal,Democrat,Republican President,Catholic,Rarely,Not Strong,Female,White,Unemployed,00’s,West
0,0.5578,2002,"[18,35]",Divorce/Sep,1,Quint4,College,Middle Class,Conservative,Republican,Republican President,Catholic,Weekly,Not Strong,Male,White,Employed,00’s,East
0,1.1156,2002,"(35,50]",Married,2,Missing_Inc,High School,Working Class,Moderate,Democrat,Republican President,Protestant,Weekly,Strong,Female,Non White,Employed,00’s,South
0,0.5578,2002,"(50,65]",Married,2,Missing_Inc,High School,Middle Class,Moderate,,Republican President,,Weekly,Missing_relig_strength,Female,White,Employed,00’s,South
0,0.5578,2002,"(35,50]",Never Married,0,Quint4,Graduate,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Female,White,Employed,00’s,East
0,1.6734,2002,"(35,50]",Divorce/Sep,4+,Top 20%,High School,Working Class,Moderate,Democrat,Republican President,Protestant,Weekly,Strong,Female,Non White,Employed,00’s,East
1,0.5578,2002,"(50,65]",Widowed,3,Quint2,High School,Upper Class,Moderate,Democrat,Republican President,Protestant,Weekly,Strong,Female,White,Employed,00’s,South
0,1.1156,2002,"(35,50]",Never Married,0,Bottom 20%,L/T High School,Working Class,Conservative,Republican,Republican President,Protestant,Rarely,Not Strong,Male,White,Unemployed,00’s,South
0,0.5578,2002,"(50,65]",Divorce/Sep,0,Quint4,High School,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Male,White,Employed,00’s,South
1,0.5578,2002,65+,Divorce/Sep,4+,Missing_Inc,L/T High School,Middle Class,Moderate,Democrat,Republican President,Catholic,Rarely,Not Strong,Male,White,Other,00’s,South
0,1.1156,2002,"[18,35]",Divorce/Sep,0,Quint2,High School,Working Class,Moderate,Other,Republican President,Protestant,Rarely,Not Strong,Female,White,Other,00’s,MidWest
0,0.5578,2002,"[18,35]",Never Married,0,Quint3,College,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Female,White,Employed,00’s,West
0,1.1156,2002,"(35,50]",Married,0,Quint2,High School,Working Class,Moderate,Democrat,Republican President,Catholic,Rarely,Somewhat Strong,Male,White,Unemployed,00’s,West
1,0.5578,2002,65+,Never Married,0,Missing_Inc,High School,Working Class,Moderate,Democrat,Republican President,Protestant,Rarely,Somewhat Strong,Male,White,Other,00’s,East
0,1.1156,2002,"(35,50]",Married,3,Quint3,High School,Working Class,Conservative,Republican,Republican President,Protestant,Weekly,Strong,Male,White,Employed,00’s,South
0,2.7889,2002,"(50,65]",Married,3,Quint2,College,Working Class,Moderate,Other,Republican President,Catholic,Weekly,Strong,Male,Non White,Unemployed,00’s,West
1,1.6734,2002,"[18,35]",Never Married,0,Bottom 20%,High School,Upper Class,Liberal,Democrat,Republican President,Catholic,Rarely,Not Strong,Male,White,Employed,00’s,West
1,1.6734,2002,"[18,35]",Never Married,0,Quint2,Graduate,Middle Class,Conservative,Republican,Republican President,Other,Rarely,Not Strong,Male,White,Employed,00’s,West
0,0.5578,2002,"[18,35]",Never Married,0,Bottom 20%,High School,Working Class,Liberal,Democrat,Republican President,Other,Sometimes,Not Strong,Female,White,Other,00’s,MidWest
0,1.6734,2002,"[18,35]",Never Married,0,Bottom 20%,High School,Working Class,Liberal,Democrat,Republican President,Catholic,Rarely,Not Strong,Male,White,Other,00’s,MidWest
0,0.5578,2002,"(35,50]",Married,3,Bottom 20%,High School,Working Class,Conservative,Republican,Republican President,Protestant,Sometimes,Not Strong,Female,White,Employed,00’s,MidWest
0,0.5578,2002,"(35,50]",Divorce/Sep,3,Bottom 20%,College,Working Class,Conservative,Democrat,Republican President,Protestant,Sometimes,Not Strong,Male,Non White,Other,00’s,South
0,0.5578,2002,"(35,50]",Divorce/Sep,1,Bottom 20%,High School,Working Class,Moderate,Other,Republican President,Other,Rarely,Strong,Female,Non White,Employed,00’s,West
0,1.1156,2002,"[18,35]",Married,3,Quint4,College,Working Class,Conservative,Democrat,Republican President,Protestant,Sometimes,Not Strong,Female,White,Employed,00’s,West
1,1.1156,2002,"(50,65]",Married,2,Quint4,High School,Middle Class,Conservative,Republican,Republican President,Protestant,Weekly,Strong,Male,White,Employed,00’s,South
0,0.5578,2002,"(35,50]",Divorce/Sep,1,Bottom 20%,L/T High School,Working Class,Conservative,Republican,Republican President,Protestant,Rarely,Not Strong,Male,White,Other,00’s,South
0,1.1156,2002,"[18,35]",Never Married,0,Quint3,High School,Upper Class,Moderate,Democrat,Republican President,Protestant,Weekly,Strong,Female,Non White,Employed,00’s,South
0,0.5578,2002,"(50,65]",Divorce/Sep,3,Quint2,College,Working Class,Moderate,Democrat,Republican President,Protestant,Weekly,Strong,Female,White,Employed,00’s,South
0,1.1156,2002,"[18,35]",Never Married,0,Quint3,College,Working Class,Liberal,Other,Republican President,Catholic,Rarely,Strong,Male,White,Employed,00’s,East
0,0.5578,2002,"(50,65]",Divorce/Sep,4+,Bottom 20%,High School,Working Class,Conservative,Democrat,Republican President,Catholic,Weekly,Strong,Female,White,Other,00’s,East
0,1.1156,2002,65+,Married,4+,Top 20%,Graduate,Middle Class,Moderate,Republican,Republican President,Protestant,Rarely,Not Strong,Male,White,Other,00’s,South
1,1.1156,2002,"(35,50]",Married,3,Top 20%,High School,Working Class,Liberal,Democrat,Republican President,Protestant,Weekly,Not Strong,Female,Non White,Employed,00’s,South
1,1.1156,2002,"(50,65]",Widowed,4+,Quint2,High School,Middle Class,Conservative,Democrat,Republican President,Protestant,Sometimes,Somewhat Strong,Female,White,Employed,00’s,South
0,0.5578,2002,"[18,35]",Never Married,0,Quint2,High School,Working Class,Conservative,Republican,Republican President,Protestant,Sometimes,Not Strong,Male,White,Employed,00’s,South
1,0.5578,2002,65+,Widowed,1,Quint2,High School,Middle Class,Conservative,Republican,Republican President,Catholic,Weekly,Strong,Female,White,Other,00’s,West
0,1.1156,2002,"[18,35]",Married,3,Bottom 20%,High School,Working Class,Moderate,Other,Republican President,Protestant,Weekly,Not Strong,Female,White,Other,00’s,East
1,1.1156,2002,"(35,50]",Married,4+,Quint4,High School,Working Class,Liberal,Democrat,Republican President,Protestant,Weekly,Strong,Male,Non White,Employed,00’s,South
0,0.5578,2002,"[18,35]",Never Married,0,Quint2,L/T High School,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Male,White,Employed,00’s,East
1,1.1156,2002,"(35,50]",Married,2,Top 20%,High School,Middle Class,Conservative,Republican,Republican President,Protestant,Sometimes,Not Strong,Male,White,Employed,00’s,South
1,0.9184,2004,"(50,65]",Divorce/Sep,4+,Top 20%,College,Working Class,Liberal,Democrat,Republican President,Other,Sometimes,Not Strong,Male,White,Employed,00’s,East
0,0.9184,2004,"[18,35]",Never Married,0,Quint2,High School,Middle Class,Conservative,Democrat,Republican President,Catholic,Sometimes,Strong,Male,Non White,Employed,00’s,East
0,1.8368,2004,"[18,35]",Never Married,0,Top 20%,High School,Working Class,Moderate,Democrat,Republican President,Protestant,Rarely,Not Strong,Male,Non White,Employed,00’s,East
1,0.9184,2004,"(35,50]",Married,2,Quint4,Graduate,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Male,Non White,Employed,00’s,East
0,0.9184,2004,"[18,35]",Never Married,2,Missing_Inc,L/T High School,Working Class,Liberal,Democrat,Republican President,Protestant,Sometimes,Strong,Female,Non White,Employed,00’s,East
1,3.6735,2004,"[18,35]",Never Married,0,Quint3,High School,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Male,Non White,Other,00’s,East
1,1.3776,2004,"[18,35]",Never Married,0,Missing_Inc,High School,Middle Class,Moderate,Democrat,Republican President,Other,Weekly,Strong,Male,White,Other,00’s,East
1,2.7551,2004,"[18,35]",Never Married,0,Missing_Inc,College,Middle Class,Moderate,Democrat,Republican President,Other,Rarely,Strong,Male,White,Other,00’s,East
0,0.9184,2004,65+,Widowed,2,Quint2,College,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Strong,Male,White,Other,00’s,East
1,0.4592,2004,"(50,65]",Divorce/Sep,1,Bottom 20%,High School,Working Class,Moderate,Democrat,Republican President,Other,Rarely,Not Strong,Female,White,Other,00’s,East
0,1.8368,2004,"[18,35]",Married,2,Quint2,High School,Working Class,Conservative,Other,Republican President,Other,Rarely,Missing_relig_strength,Male,Non White,Employed,00’s,East
0,0.4592,2004,"(50,65]",Never Married,0,Quint4,Graduate,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Female,White,Employed,00’s,East
0,0.4592,2004,"(35,50]",Never Married,0,Bottom 20%,Graduate,Middle Class,Conservative,Democrat,Republican President,Catholic,Sometimes,Not Strong,Male,White,Unemployed,00’s,East
0,0.9184,2004,"[18,35]",Married,1,Bottom 20%,High School,Middle Class,Liberal,Democrat,Republican President,Protestant,Weekly,Strong,Female,Non White,Other,00’s,East
0,1.3776,2004,"(35,50]",Married,2,Top 20%,High School,Working Class,Conservative,Democrat,Republican President,Catholic,Sometimes,Strong,Male,Non White,Employed,00’s,East
0,0.9184,2004,"(35,50]",Never Married,0,Quint2,High School,Working Class,Liberal,Republican,Republican President,Catholic,Sometimes,Not Strong,Male,White,Other,00’s,East
0,0.9184,2004,"(50,65]",Married,4+,Quint2,College,Middle Class,Liberal,Democrat,Republican President,Other,Rarely,Not Strong,Female,White,Employed,00’s,East
1,0.4592,2004,"(50,65]",Never Married,0,Missing_Inc,L/T High School,Working Class,Moderate,Republican,Republican President,Catholic,Sometimes,Strong,Female,White,Employed,00’s,East
